,hits@5_count,hits@10_count,interacted_count,recall@5,recall@10,_person_id
14656,1,1,1,1.0,1.0,A17BHXEZZKSD48
8285,0,0,1,0.0,0.0,AOHTCOTTGY4LB
14654,1,1,1,1.0,1.0,A10UCAK7L1S3DY
14652,1,1,1,1.0,1.0,A6F61DLQJEURB
8298,1,1,1,1.0,1.0,A20YCJM2ORTN1C
14651,1,1,1,1.0,1.0,A956O72VO20Y
14650,1,1,1,1.0,1.0,ANB2MEFXTC41Q
8288,1,1,1,1.0,1.0,A1GLC95E65NK5W
8290,1,1,1,1.0,1.0,AMJGP7CBZW9OB
14645,1,1,1,1.0,1.0,A21TLF5B488LU3
14644,1,1,1,1.0,1.0,A25G3SWFV1Z20D
8297,1,1,1,1.0,1.0,AXN176QZ0BWPV
7546,0,1,1,0.0,1.0,A228WS6NMCTTWG
15688,0,0,1,0.0,0.0,A3JAKR6IPAKQTD
8649,0,0,1,0.0,0.0,A2SQCD2G852GGJ
16610,1,1,1,1.0,1.0,A2TXB1J1T14AG1
6914,0,0,1,0.0,0.0,A3CON4WD5PKNWO
16680,0,1,1,0.0,1.0,A3OGFGHMLVP3X2
6917,0,0,1,0.0,0.0,A1T9IHFJUNEJ6D
6919,0,1,1,0.0,1.0,A36RVX6XDQIAAX
16677,1,1,1,1.0,1.0,A34LHK7V9M7EX5
6920,0,0,1,0.0,0.0,A3FZMYI7RA7E3P
16675,1,1,1,1.0,1.0,A1L3LDPKJT8N62
16674,0,0,1,0.0,0.0,A2MSLRA3BXDITI
6921,0,0,1,0.0,0.0,A2867OIBOFEZ0A
6925,0,1,1,0.0,1.0,A2OKG8UA0G4OXS
6929,0,1,1,0.0,1.0,A7CQOU6F0EC05
16668,1,1,1,1.0,1.0,A1BHJPSFL9J2OB
6932,1,1,1,1.0,1.0,A12APJ5I2MO3V
16665,0,0,1,0.0,0.0,A2UFGJCMHUI74C
16664,0,0,1,0.0,0.0,A12NN1E9U93GG5
16662,0,0,1,0.0,0.0,AW6B5VJS1H7N
16659,0,0,1,0.0,0.0,A13A0VU2GP7BZH
16682,0,0,1,0.0,0.0,A2KUVD844LL7QM
16683,1,1,1,1.0,1.0,AGIIL2BM9J4OM
16685,0,1,1,0.0,1.0,A2UV8P49PTO8N1
16700,0,0,1,0.0,0.0,A72QG46SJU6YI
16708,0,0,1,0.0,0.0,A1714G8PJVEANH
16707,1,1,1,1.0,1.0,A39KFOERWKI0SS
16705,1,1,1,1.0,1.0,AXVL29PONW3GF
16704,1,1,1,1.0,1.0,ASB6HQB3PU563
6896,1,1,1,1.0,1.0,ADIW314BDOYM3
16702,0,1,1,0.0,1.0,A1STAO41K4P5GB
6898,1,1,1,1.0,1.0,A1SOC7WOERP6TS
16698,0,0,1,0.0,0.0,A3ELR2E9R5ULPJ
16686,0,0,1,0.0,0.0,A191RSMIOWV88L
16695,1,1,1,1.0,1.0,A2NSC3RYJNUC5K
16694,0,1,1,0.0,1.0,AFMXGYFMS4KBF
6907,0,1,1,0.0,1.0,A1EXVMCXZJ1XSE
6908,1,1,1,1.0,1.0,A6GBAJ02EM32V
16691,1,1,1,1.0,1.0,AVTI9VECV3WAL
16690,1,1,1,1.0,1.0,A3TC8EUHIF1L1U
16689,1,1,1,1.0,1.0,A3DT3LOBEI9FU0
16658,1,1,1,1.0,1.0,ABLMG3QYWGTXO
16657,1,1,1,1.0,1.0,A1D3XQC2DIT
6940,0,0,1,0.0,0.0,A2Q821QCNR2BC6
6964,0,0,1,0.0,0.0,A28GIVYVMQBFMI
6957,1,1,1,1.0,1.0,A41XG27HVP5YX
6959,0,1,1,0.0,1.0,A2GQ7EUWPSB0OP
6960,1,1,1,1.0,1.0,A1P875IFH4L1SK
16626,1,1,1,1.0,1.0,A25L60K47J4ZP8
16625,1,1,1,1.0,1.0,AU85ESBSA0R2Q
16624,1,1,1,1.0,1.0,A30GR6PASGN4QR
6963,0,0,1,0.0,0.0,A25FIVJJLPOGMY
16621,1,1,1,1.0,1.0,A2PLNZAU8JVI80
16633,1,1,1,1.0,1.0,A5PQH9OQNC6OA
16619,1,1,1,1.0,1.0,A266WCM8G3LS5X
6967,0,1,1,0.0,1.0,A2X33SUITE3ZBD
16616,0,0,1,0.0,0.0,A1TQY488XO9D8C
6968,0,0,1,0.0,0.0,A1MG3W6UTPUCFX
6969,1,1,1,1.0,1.0,A2AJS40IUNFM7J
6970,0,0,1,0.0,0.0,A22OMNFPT4FOSF
16612,1,1,1,1.0,1.0,A2D1YRKZFY5PX9
16631,1,1,1,1.0,1.0,A3TRQAGAIMME47
6952,1,1,1,1.0,1.0,A3RL7THQTE2FPK
16655,1,1,1,1.0,1.0,A3TZJ0HN1RY8OO
16646,1,1,1,1.0,1.0,AWN38KNZ9JSMR
6943,0,0,1,0.0,0.0,A3TT1L4ST0C05J
16652,0,1,1,0.0,1.0,A1I2Z4VIR5057R
6944,0,0,1,0.0,0.0,A1BHDUWC1CN203
16650,1,1,1,1.0,1.0,A16IFE89MZK773
16649,1,1,1,1.0,1.0,AHNQ11VKASLGE
16648,0,1,1,0.0,1.0,A31EXR76DVXSL6
16647,1,1,1,1.0,1.0,AP50P603W4BA7
6945,1,1,1,1.0,1.0,AUCISQA1YXX86
16635,1,1,1,1.0,1.0,A12R5HJ9RZ318G
16644,0,0,1,0.0,0.0,A2OI4S25UVP6NL
16643,0,0,1,0.0,0.0,AQTWGJ1QEZLGO
16642,1,1,1,1.0,1.0,ATB41E4X3L2AG
16641,0,0,1,0.0,0.0,A1IEN6YWZP9VAJ
6948,0,0,1,0.0,0.0,A11BBA9HEU1W0G
16638,1,1,1,1.0,1.0,A2JMX8908NDUDL
6951,0,0,1,0.0,0.0,A2FY9XMQBHVHEU
16709,0,1,1,0.0,1.0,AWYK9GKJZFEQ8
16711,1,1,1,1.0,1.0,A2DDDKF5NZMTFY
6889,0,0,1,0.0,0.0,A1IPD0JHA2M0IG
6843,0,0,1,0.0,0.0,A3PTJUQ9AP4POL
16781,1,1,1,1.0,1.0,A3BII61JJUQI1
16780,1,1,1,1.0,1.0,ACB6YNIIXICN0
16778,0,0,1,0.0,0.0,A2I0DIZU1PFJ8N
6842,0,1,1,0.0,1.0,AFCEXQKGBXKQD
16776,0,1,1,0.0,1.0,A1PSY94DEZM04K
16775,1,1,1,1.0,1.0,A1I81IIO97Z0XZ
16774,1,1,1,1.0,1.0,A3LXB407JQODOF
16772,1,1,1,1.0,1.0,ADOCF7YAKFE0Y
16785,1,1,1,1.0,1.0,A28X9YN0W7V6E0
16771,1,1,1,1.0,1.0,A1H01NCM37KK5N
16769,0,0,1,0.0,0.0,AYEW2BYH8EKBB
6848,1,1,1,1.0,1.0,AU7CPM38XOU6B
16767,1,1,1,1.0,1.0,A2ORLMM4CJX3QU
6853,0,0,1,0.0,0.0,AIG7AOR8Z5D9Z
16764,1,1,1,1.0,1.0,AB7Q333Z213RR
6854,0,1,1,0.0,1.0,A4ZY5G1ENDAT7
6837,1,1,1,1.0,1.0,A1XNAFUJHQ8RVM
16786,0,0,1,0.0,0.0,A3EKHCC0KV5JLB
6858,1,1,1,1.0,1.0,A2KEE2U6XXU9IB
6830,1,1,1,1.0,1.0,A1J1CXD8UEB8CN
16809,1,1,1,1.0,1.0,A2N0JNGJ4YSVPF
16808,1,1,1,1.0,1.0,A1P65LG7IYI8RK
16807,0,0,1,0.0,0.0,A3HLWUIQZ4OQKX
16805,1,1,1,1.0,1.0,A2E4MPD58YURMD
16804,0,0,1,0.0,0.0,A1GP2W5KX1QQF
16801,0,0,1,0.0,0.0,A3BW98UPFB2XXW
6829,1,1,1,1.0,1.0,APXIC6LEV98C9
16798,1,1,1,1.0,1.0,A1T7J3L2LHDH7H
16787,0,0,1,0.0,0.0,A3QSGBO9WYSH4C
16797,0,0,1,0.0,0.0,A5M30RBY6H490
16796,1,1,1,1.0,1.0,AS5QPIXLUUT9D
16795,1,1,1,1.0,1.0,A2O70XAMLCE3NX
6834,1,1,1,1.0,1.0,A1SED8NFNAON82
16790,0,1,1,0.0,1.0,A2P5HKS5WLRD5S
6836,0,0,1,0.0,0.0,A25A30ZURRXQS2
16788,0,0,1,0.0,0.0,A4M7RP3ZDRGTS
6855,1,1,1,1.0,1.0,A828KHAB46C9A
16760,1,1,1,1.0,1.0,A1L1F5IDCMATBY
16713,0,0,1,0.0,0.0,ATZN3YU2BKUQ4
16725,0,0,1,0.0,0.0,A2ZRGLLISWYMUK
6881,1,1,1,1.0,1.0,A2ZWDDX4ZMJ17U
16732,0,1,1,0.0,1.0,A33DREPHB52TJ1
16731,0,0,1,0.0,0.0,A26KXNN6H1IL0I
6882,1,1,1,1.0,1.0,A1E2M150W6AG4
6884,0,0,1,0.0,0.0,A1PEVYNH4W7BH
16727,0,0,1,0.0,0.0,A19B7X56YX8OS8
16726,0,0,1,0.0,0.0,A3D765827H4OJN
6886,0,0,1,0.0,0.0,AK2AF8V0C2TXK
6872,0,1,1,0.0,1.0,A2ATJVBXB1SR7C
16722,0,0,1,0.0,0.0,A1I78RBC7N19JP
16719,0,0,1,0.0,0.0,A2LZMD9YOXCNSP
16718,0,0,1,0.0,0.0,A293ZGEY33MRH4
16717,1,1,1,1.0,1.0,A1OF3E6L96P8SC
16716,0,1,1,0.0,1.0,A11NGGHK1FU0XV
16715,0,0,1,0.0,0.0,A27Z00SEU9C6FX
16714,0,0,1,0.0,0.0,A2C63L2TFNY44V
6879,1,1,1,1.0,1.0,A2YFLUXPCHWYTR
16737,1,1,1,1.0,1.0,A1EP9CCQAR899Z
16759,1,1,1,1.0,1.0,A143P0NKQDNWYL
16750,1,1,1,1.0,1.0,A11UZE7ZRSF5W3
16758,1,1,1,1.0,1.0,A1IJQ4QL0G6J0M
16756,1,1,1,1.0,1.0,A3I04EFKDXF05N
16755,1,1,1,1.0,1.0,AEWW9GU915OO8
16754,0,1,1,0.0,1.0,AX0R9O0GWGY0P
6864,0,1,1,0.0,1.0,A3D8VF5LRQ8R2F
16752,0,1,1,0.0,1.0,A14EM5T0VD9YBK
16751,0,0,1,0.0,0.0,A1QEZ1O1T7QVG5
6865,1,1,1,1.0,1.0,A2BOAW6D3AWR5X
16738,1,1,1,1.0,1.0,A38TDY91Z7QM6F
16748,0,0,1,0.0,0.0,A29NREG3RN80NB
16747,0,1,1,0.0,1.0,A2VYW699YXA1FZ
16745,1,1,1,1.0,1.0,A3CM33RZX5K5M6
16744,1,1,1,1.0,1.0,A2S1F01HIIKP7R
16743,1,1,1,1.0,1.0,AW3BDUZUFZMFX
16742,0,1,1,0.0,1.0,A8HZIDIS2NGFU
16741,0,0,1,0.0,0.0,A2LJ5TAKO3E3T7
16611,1,1,1,1.0,1.0,A1VV7B8GBF2CR4
6972,0,1,1,0.0,1.0,A1UODWQ2K6DFXT
6822,1,1,1,1.0,1.0,A21A10ZR08G6CT
6975,0,0,1,0.0,0.0,A3J9LCZO02UWOI
16490,0,0,1,0.0,0.0,A24CMGZ4KIJ7MN
7058,0,0,1,0.0,0.0,A35UTIBMF8U2TM
16488,1,1,1,1.0,1.0,A2FCH83KVPK1O1
7061,1,1,1,1.0,1.0,A257GTV97UCD5O
16486,1,1,1,1.0,1.0,A2IQL2XQ0HZ3C1
7062,1,1,1,1.0,1.0,A2SPWNNXGLQ3FY
16484,0,1,1,0.0,1.0,ASC6TOJRH7G2V
16483,1,1,1,1.0,1.0,A28VK6VXAFKMX1
16482,1,1,1,1.0,1.0,A4XYESPO39FVM
7063,0,0,1,0.0,0.0,A3QJQQZTKFV7BJ
7064,1,1,1,1.0,1.0,A34K6MOV1NC10E
7067,0,0,1,0.0,0.0,A6GLTAFSR3BBO
7070,1,1,1,1.0,1.0,A3APN8GPRNA0E0
16477,0,1,1,0.0,1.0,ABYCJ4N1B7PC1
16476,0,0,1,0.0,0.0,AWMY6414634GG
7072,1,1,1,1.0,1.0,A3P0Q2RPR21ZUX
16474,1,1,1,1.0,1.0,AUX3C56AW8Y87
7057,1,1,1,1.0,1.0,A29039EFR8RT7T
7055,1,1,1,1.0,1.0,A2KSW1CT28YNDY
7053,1,1,1,1.0,1.0,AYYHH869G2I6K
16505,0,0,1,0.0,0.0,A17K6WB5PGT3UV
7045,1,1,1,1.0,1.0,AB4J387U84QG5
16512,0,0,1,0.0,0.0,A30ST7Z165BBH5
16511,1,1,1,1.0,1.0,A1TGWN11OUBJLL
7048,1,1,1,1.0,1.0,ASODJUCJEKRRE
16508,1,1,1,1.0,1.0,A2VRJE680OBDVI
16507,0,1,1,0.0,1.0,AF3PB9KVKR7T3
7049,1,1,1,1.0,1.0,AQ1MSLE536D9C
16504,1,1,1,1.0,1.0,A11DCRM4FOE3T5
16495,0,1,1,0.0,1.0,A347IZ0JP2E3BZ
16503,0,0,1,0.0,0.0,A183GSQKF073W6
16501,0,0,1,0.0,0.0,A101HZ3JJV93NU
16500,1,1,1,1.0,1.0,A2HTUH5POWY1DJ
16499,1,1,1,1.0,1.0,AG98PZZ04SOIP
16498,1,1,1,1.0,1.0,A2JPERAV0416C3
7052,0,1,1,0.0,1.0,A1KCCNJ607G27G
16496,0,0,1,0.0,0.0,A3SK6VNBQDNBJE
16473,0,0,1,0.0,0.0,A1EPJO936V9P97
16472,0,0,1,0.0,0.0,A1DUU6X9908XON
16471,0,1,1,0.0,1.0,A2P3AF02EOF8FY
7086,1,1,1,1.0,1.0,A26BYTV0645H5D
16448,0,0,1,0.0,0.0,A1N4ESIA0G1XSA
16447,1,1,1,1.0,1.0,A3PW8AK5K0EG2R
16446,1,1,1,1.0,1.0,A3C1PJUQ3EU1SQ
16445,1,1,1,1.0,1.0,A2XW36O3RJIX8X
7084,0,1,1,0.0,1.0,A31GFIE31ER7R3
7085,1,1,1,1.0,1.0,A1BCLEICF0HCKO
16442,0,0,1,0.0,0.0,A19TEK9VLD937R
16439,0,1,1,0.0,1.0,A3HBR3AJ3VPAD4
16450,1,1,1,1.0,1.0,A3TVNAQ23HP3ZZ
16438,1,1,1,1.0,1.0,ABKNRVFFLEA3M
7088,1,1,1,1.0,1.0,A8Q85QY2YB600
16436,0,0,1,0.0,0.0,A2I9RHWNY6WTBS
7090,0,0,1,0.0,0.0,A4CLDG2CSIQG9
16433,1,1,1,1.0,1.0,A233FDVVPZSJIS
16431,1,1,1,1.0,1.0,A1M4Y65FGZ252K
16429,1,1,1,1.0,1.0,A3D7MHV6FTCKW7
16449,0,1,1,0.0,1.0,A3NJDTIEZY1I06
16451,1,1,1,1.0,1.0,A1A5OVPQ5U39EK
7073,0,0,1,0.0,0.0,A19UEJN8BDV5CD
16462,0,0,1,0.0,0.0,AH0RSR1MUZDYE
16469,0,1,1,0.0,1.0,A9WC2XLCCP56S
7074,1,1,1,1.0,1.0,A6WYMP3G21R55
7075,1,1,1,1.0,1.0,A2WRLYVFFMHKZE
16466,0,0,1,0.0,0.0,A1N60T8QOGUGJH
16465,1,1,1,1.0,1.0,AOQC0MVBBP17N
16464,0,0,1,0.0,0.0,AYYEKLSAZ07Y1
16463,0,0,1,0.0,0.0,A3AARE6U3SCZFO
16461,1,1,1,1.0,1.0,A2WU7033D2KY2D
16452,0,0,1,0.0,0.0,AR3ECVXFV9VRJ
16460,0,0,1,0.0,0.0,A1303IU9RZE9MU
16459,1,1,1,1.0,1.0,A1KRILF4MRLBSM
7076,1,1,1,1.0,1.0,A37VPW84TDLVNA
7082,1,1,1,1.0,1.0,A1CJ900KKM5I0Y
7083,1,1,1,1.0,1.0,A2S1Z3REAC3478
16454,1,1,1,1.0,1.0,A1IHN127JQHMJ0
16453,1,1,1,1.0,1.0,A2TV2I6IUYYJI6
16515,1,1,1,1.0,1.0,AUA6WRX7B00D4
7043,0,0,1,0.0,0.0,A1OJMU7IPXT9KU
16520,0,0,1,0.0,0.0,A2JZOAFTZ9C4OO
16574,0,0,1,0.0,0.0,A2BREDS7ID368P
6998,0,1,1,0.0,1.0,A1F9YVZZ8RRALX
16580,1,1,1,1.0,1.0,ABWBW18HWU45B
6999,1,1,1,1.0,1.0,A2Q5DM7R5OPQLF
7001,1,1,1,1.0,1.0,A2NJ69K57F2EKN
16577,1,1,1,1.0,1.0,A2U08ZWL0KGFFO
16576,0,1,1,0.0,1.0,A9CA7D2TZ0M4O
16575,0,0,1,0.0,0.0,AMER3SVOKO5V9
16573,0,0,1,0.0,0.0,A3FWWHDR5FB8XL
6997,0,0,1,0.0,0.0,A2U17ZS1GF5PG3
16572,0,0,1,0.0,0.0,A1970B1IN4KERG
16571,1,1,1,1.0,1.0,A29GPUHHX6LXZ6
16570,1,1,1,1.0,1.0,AQG2LK48COLS0
7002,0,1,1,0.0,1.0,A1E2VOGVBX613J
16568,1,1,1,1.0,1.0,A2XDQ3CHGQEK5B
7005,1,1,1,1.0,1.0,A3DHER679TVLL8
7011,1,1,1,1.0,1.0,A2DDI20SUTLST1
16582,1,1,1,1.0,1.0,A1RZPWY7FZLJFK
16584,0,0,1,0.0,0.0,A21DJX97OS3NKE
16562,0,1,1,0.0,1.0,A3F3ZWZRXTBKWY
16598,0,0,1,0.0,0.0,A38VLBHK01P8Y8
16606,1,1,1,1.0,1.0,A1GBJM8X90Q3XD
16604,0,0,1,0.0,0.0,AO8RJE8TIFJZA
16603,1,1,1,1.0,1.0,AMIB4J23QL0YV
6982,1,1,1,1.0,1.0,A26KSU7PQYAEWU
16601,1,1,1,1.0,1.0,AMJ7JAB2KDM2I
6983,1,1,1,1.0,1.0,AE2CXVGB59PRM
6984,1,1,1,1.0,1.0,A1L8HIFL3WP03G
6985,1,1,1,1.0,1.0,AZEYWGPAU9J41
6996,1,1,1,1.0,1.0,A1JLQ8SM4466DV
6986,0,0,1,0.0,0.0,A1JOH623DNK9ZF
6987,0,0,1,0.0,0.0,A22GX4WUDEGBQY
16594,0,0,1,0.0,0.0,A3KF8883NNRDOB
16593,1,1,1,1.0,1.0,A1Z455IEEO8LLZ
6990,0,1,1,0.0,1.0,AWDT47PY2XDWL
16588,0,0,1,0.0,0.0,ANY2E0CTMRE1L
16586,1,1,1,1.0,1.0,A1SULZOK2XVOHO
7012,1,1,1,1.0,1.0,AZOCADWL9N2H2
16561,1,1,1,1.0,1.0,A28I19Q54MYXGV
7036,0,0,1,0.0,0.0,A2XDG1SQUFYFN6
7028,0,0,1,0.0,0.0,A39ND9BR3MHE5V
7024,0,1,1,0.0,1.0,A2F5JLRS5UKRHQ
7025,0,0,1,0.0,0.0,A2DTZ2I9D4SIH6
16536,0,0,1,0.0,0.0,A3DQVWM2XQY6NF
7026,1,1,1,1.0,1.0,A14ZQRMFEVQZP7
16534,0,1,1,0.0,1.0,ATPF52AS6Z2HC
16533,1,1,1,1.0,1.0,A2W9ULBQFGD7I3
7027,1,1,1,1.0,1.0,A1PIVORKQ3V1AT
16530,1,1,1,1.0,1.0,A3NVWVHXJDC2I6
16540,0,0,1,0.0,0.0,A2NENKRGBSMX3W
7029,0,0,1,0.0,0.0,A8SS5YFQICR9W
7030,1,1,1,1.0,1.0,A3NKFNY8VRSQAK
16527,0,0,1,0.0,0.0,A2SP2SX2FC3SXQ
7031,0,1,1,0.0,1.0,A2FLXHH5QNMNK2
7033,0,0,1,0.0,0.0,A1Q9KTYEXRSVBR
16524,1,1,1,1.0,1.0,A36S1PHCM7T496
16522,0,0,1,0.0,0.0,A2FLJCJ3SW0TUY
7020,0,1,1,0.0,1.0,A3ILGOSGFQYMFL
16541,0,0,1,0.0,0.0,AX8RMKS746FTO
16560,0,0,1,0.0,0.0,A3RKOAOCZXABYY
16551,1,1,1,1.0,1.0,A2ND9I2JU06RA8
16559,1,1,1,1.0,1.0,A2FQWCCGGI47QN
7013,0,1,1,0.0,1.0,A2XL8S8CO73QD4
16556,1,1,1,1.0,1.0,A365PBEOWM7EI7
16555,0,1,1,0.0,1.0,A3W4Q5S53I4614
16554,0,1,1,0.0,1.0,A35BD6U3NLIT2X
16553,1,1,1,1.0,1.0,A13R39HD0Q2PTH
16552,0,0,1,0.0,0.0,A26MCQ8LJDRB3J
16550,0,0,1,0.0,0.0,A21V9Z9DWO3YMP
7018,1,1,1,1.0,1.0,A28B8AQZXHI0DY
16549,1,1,1,1.0,1.0,A1RZZVMICUDHQJ
16548,1,1,1,1.0,1.0,AYRW5C01ANXNC
16547,1,1,1,1.0,1.0,A25G8AIUFSGGDS
7015,0,0,1,0.0,0.0,A1ZCG9SIWXGKSE
16545,0,0,1,0.0,0.0,A2GK0GZVN74AE8
16544,1,1,1,1.0,1.0,A22ZXCWTIIL5KF
7017,1,1,1,1.0,1.0,A1WDQNJZD1EYG8
16810,1,1,1,1.0,1.0,A1168ILANAUMV8
6820,1,1,1,1.0,1.0,A2SSMEWVSTJ20S
7544,1,1,1,1.0,1.0,A2JF06H2BM1HCS
6687,1,1,1,1.0,1.0,AKD9D6V2GP2PC
17079,1,1,1,1.0,1.0,A5B43HAZPCLJ1
17077,1,1,1,1.0,1.0,AAJZWCB1SJSFB
17076,0,0,1,0.0,0.0,A19VQOTRJVGZXB
17075,0,0,1,0.0,0.0,ATKF70B1M6ZSZ
17074,1,1,1,1.0,1.0,A2WKSFTARJ1I1
17072,0,1,1,0.0,1.0,A17T1Y2FBDGNVM
17071,1,1,1,1.0,1.0,A22B7H5LEL7JTH
17070,0,0,1,0.0,0.0,A3HPCTO7AG1A3P
17069,0,0,1,0.0,0.0,AFQO700H8CXWQ
6635,1,1,1,1.0,1.0,A3FCHR4KJ7FXKN
6643,0,0,1,0.0,0.0,A1NEHGPSBS57WC
6645,1,1,1,1.0,1.0,A1J9QA23LF57RL
17064,1,1,1,1.0,1.0,A2P4JR4BNBS9RW
17063,1,1,1,1.0,1.0,A2YNMCBZ494PPB
17062,0,1,1,0.0,1.0,A2WH6X4VBGRCXI
17060,1,1,1,1.0,1.0,A2CDBMRO9JM3NQ
6649,0,1,1,0.0,1.0,A2798HE81WRM8P
17081,0,0,1,0.0,0.0,A2CLWN9P4S2Z44
17082,0,0,1,0.0,0.0,AIHKNR4TBGTKC
17083,1,1,1,1.0,1.0,A28TWZ5JLU3PNI
6622,0,0,1,0.0,0.0,A54DP8JDYFHZN
6615,1,1,1,1.0,1.0,A3FM1ADRN4FMKK
6616,1,1,1,1.0,1.0,A3TSRD2VD5LDI0
6617,1,1,1,1.0,1.0,ADY7WVROHO9Q2
6620,1,1,1,1.0,1.0,A1P626YJ946XUP
6621,1,1,1,1.0,1.0,A4ZWP29A43M4S
17097,1,1,1,1.0,1.0,A10I37K5CVESN8
17096,1,1,1,1.0,1.0,AD5KOGP964KNS
17093,0,1,1,0.0,1.0,AOMTA8MTKM40F
17084,1,1,1,1.0,1.0,A3N69DAS9TM33S
17092,0,0,1,0.0,0.0,A19BBXU7UPD9BS
17091,1,1,1,1.0,1.0,A2TYBZYW5G3SK1
6624,0,1,1,0.0,1.0,AJ9RNU12H5LPZ
17088,1,1,1,1.0,1.0,ACK3TZEDR258N
6626,0,1,1,0.0,1.0,A13EBNFGHGZF5
6627,1,1,1,1.0,1.0,A2WKMUFKE9ZZVX
17085,0,0,1,0.0,0.0,A24EXAREG0TT7N
6650,0,0,1,0.0,0.0,A2MCMKHEA5OH9W
6652,1,1,1,1.0,1.0,A1Q5C7ZMQ6BRRH
6653,1,1,1,1.0,1.0,A34P0LU7HW1MG1
17022,1,1,1,1.0,1.0,AXGD2GAGHJFE3
17029,1,1,1,1.0,1.0,A3TCBJMBS9LYIH
6673,1,1,1,1.0,1.0,A1623NT2LN7YOL
6674,1,1,1,1.0,1.0,A3I2V5CCD0HBJI
17026,0,0,1,0.0,0.0,A39T4UR1WNVWCH
17025,0,0,1,0.0,0.0,A1XQJSTEI3TFAL
6678,1,1,1,1.0,1.0,A1XVIU9XDSYH05
6681,1,1,1,1.0,1.0,A1JYRXKGHU1CIP
17021,1,1,1,1.0,1.0,AM6XPSTZS7GR5
6672,0,1,1,0.0,1.0,AAKGE1D5UUX9C
17019,0,0,1,0.0,0.0,A2759RNNYA8P1W
17018,0,0,1,0.0,0.0,A38YANYLBP4C1K
17017,1,1,1,1.0,1.0,A33449UN3CHQKJ
6685,0,0,1,0.0,0.0,A7RT3OX5V2JW1
17014,1,1,1,1.0,1.0,A3NS0MTPFBSDVX
17013,1,1,1,1.0,1.0,A3L0KDV8XAAHQZ
17011,1,1,1,1.0,1.0,A1OWNSC43L3FJP
17030,1,1,1,1.0,1.0,A3TARC7L4D7DXI
6671,0,0,1,0.0,0.0,A2QS474SD07JA
17054,1,1,1,1.0,1.0,A1FOA6ZJTM31O3
6660,1,1,1,1.0,1.0,AFIYXCS6GKRNJ
17053,0,0,1,0.0,0.0,A1MLO54JCT57TI
17052,0,0,1,0.0,0.0,A2W6UOTCJNQOX5
17051,1,1,1,1.0,1.0,A2LPPERIWWV49S
17050,0,0,1,0.0,0.0,A1NOI2E3PEO5XD
17048,0,1,1,0.0,1.0,A137SY2CCOWTP6
17046,1,1,1,1.0,1.0,A16FQ017KMWDBZ
6659,0,0,1,0.0,0.0,A1QX6ELIFQFM6G
17042,1,1,1,1.0,1.0,A1JI9XWNHJ2XZP
17033,1,1,1,1.0,1.0,A16ZIAJ50D34A5
17041,1,1,1,1.0,1.0,AJOEQU0R2WABB
17040,1,1,1,1.0,1.0,A8YXKFXPLQKZW
17039,1,1,1,1.0,1.0,A2OTPCJZ3V7L4A
6668,0,0,1,0.0,0.0,A3S8N9TDVWUUPX
17036,1,1,1,1.0,1.0,AN6TVV4GBIAMJ
6670,1,1,1,1.0,1.0,A68QDP8S2TC1Z
17034,0,1,1,0.0,1.0,A31G9FSIZIHPGK
6614,1,1,1,1.0,1.0,A17IV1N1MW8NF0
17104,1,1,1,1.0,1.0,A3G4W5HHAV50HB
17105,0,0,1,0.0,0.0,A3DO1PMNXM73A0
17170,0,0,1,0.0,0.0,A1SLDH970QA2E1
6561,0,1,1,0.0,1.0,A3V7YJ5P2GG9GH
6562,1,1,1,1.0,1.0,ANIAFJTID2B4E
17175,0,0,1,0.0,0.0,A39Z2M0O2K3XY2
6564,0,0,1,0.0,0.0,AHMGJF8S1Y2KY
6567,1,1,1,1.0,1.0,AQZPLJASB64TQ
17172,0,0,1,0.0,0.0,A20PEJI6WD4X5L
17171,0,1,1,0.0,1.0,A1J9TKUOMY9O9E
6572,0,0,1,0.0,0.0,A258OAXXPPLP57
17179,1,1,1,1.0,1.0,A7NWS41HVMUNH
17167,1,1,1,1.0,1.0,A3NB47JDF00VZO
6574,1,1,1,1.0,1.0,AGMQ0XEMBL9OQ
17164,0,1,1,0.0,1.0,A20DM66FMHYNH2
17163,1,1,1,1.0,1.0,A2A2PVL4BHILJZ
6575,0,0,1,0.0,0.0,ACSWBXWY2KBOD
6576,0,0,1,0.0,0.0,A27WE4Q1QCGHQD
17159,1,1,1,1.0,1.0,A3LYIT0OLKXFAK
17178,1,1,1,1.0,1.0,A26RROZFX3EINQ
6559,0,0,1,0.0,0.0,A3J8QAFNWZAG7B
17157,1,1,1,1.0,1.0,A2IY18QOQAMZ7K
17191,1,1,1,1.0,1.0,A3CZGDHBOJMXJB
6546,0,1,1,0.0,1.0,A17YO12MXEZKMC
6547,0,1,1,0.0,1.0,A2FDOYM8HZ4TEI
17197,0,1,1,0.0,1.0,A3CZXEMST1G932
6550,0,0,1,0.0,0.0,ANGDUL3LEOIMU
17194,0,1,1,0.0,1.0,A3K97ZLGV9MXUK
17193,0,1,1,0.0,1.0,A2WXETH8VRZ1BY
17192,1,1,1,1.0,1.0,A10795OBCFM52U
17190,1,1,1,1.0,1.0,A3E0F2NNUOPQPC
17182,1,1,1,1.0,1.0,A1GYYLRTBHGRG4
17189,1,1,1,1.0,1.0,A3HA0RG71UON8
17188,0,1,1,0.0,1.0,A28RJ41EM7NX5G
6551,1,1,1,1.0,1.0,A660JN2S8YAYN
